HEX10_ID,TARGET_COL,ID,l_all,l_plastic,l_can,l_wrapper,l_paper,l_metal,l_cigarette,l_bottle,l_candy,l_beer,l_bag,l_piece,l_energydrink,l_firework,l_redbull,poi_all,poi_bld_bezoekerscentr,poi_bld_bunker,poi_bld_crematorium,poi_bld_dok,poi_bld_elektriciteits,poi_bld_fabriek,poi_bld_fort,poi_bld_gemaal,poi_bld_gemeentehuis,poi_bld_gevangenis,poi_bld_hotel,poi_bld_huizenblok,poi_bld_kapel,poi_bld_kas__warenhuis,poi_bld_kasteel,poi_bld_kerncentrale__,poi_bld_kliniek__inric,poi_bld_klokkentoren,poi_bld_klooster__abdi,poi_bld_kunstijsbaan,poi_bld_luchtwachttore,poi_bld_manege,poi_bld_militair_gebou,poi_bld_museum,poi_bld_overig,poi_bld_parkeerdak__pa,poi_bld_politiebureau,poi_bld_pompstation,poi_bld_postkantoor,poi_bld_psychiatrisch_,poi_bld_radartoren,poi_bld_radiotoren__te,poi_bld_recreatiecentr,poi_bld_reddingboothui,poi_bld_religieus_gebo,poi_bld_remise,poi_bld_ruÃ_ne,poi_bld_schaapskooi,poi_bld_school,poi_bld_sporthal,poi_bld_stadion,poi_bld_stadskantoor,poi_bld_tank,poi_bld_tankstation,poi_bld_telecommunicat,poi_bld_toren,poi_bld_toren_religieu,poi_bld_transformators,poi_bld_treinstation,poi_bld_uitzichttoren,poi_bld_universiteit,poi_bld_veiling,poi_bld_verkeerstoren,poi_bld_vuurtoren,poi_bld_waterradmolen,poi_bld_watertoren,poi_bld_werf,poi_bld_zendtoren,poi_bld_zwembad,poi_nlpoi_bins,poi_nlpoi_gezonheidsfunctie,poi_nlpoi_public_transport,poi_nlpoi_schools,poi_nlpoi_shops,poi_osm_accommo,poi_osm_amenity,poi_osm_barrier,poi_osm_education,poi_osm_food,poi_osm_health,poi_osm_landuse,poi_osm_money,poi_osm_poi,poi_osm_pow,poi_osm_shop,poi_osm_sport,poi_osm_tourist,poi_osm_transport,poi_osm_water
2030,2030,2030,39,16,2,4,6,2,2,2,1,1,0,1,0,1,0,58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13,1,0,0,0,3,0,8,0,1,0,2,0,10,4,0
2031,2031,2031,32,11,1,0,4,2,0,1,0,2,1,1,0,1,0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,5,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34,0,15,231,0,7,1,7,4,2,6,1,5,2,29,4,5,24,0
2032,2032,2032,176,58,12,12,18,5,11,4,4,1,5,9,5,15,4,246,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,0,9,157,0,2,0,6,3,0,3,0,6,1,10,1,0,7,0
2033,2033,2033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,11,0,0,1,0,2,0,0,0,2,0,4,0,1,3,0
2034,2034,2034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,1,1,1,0,2,0,0,1,1,5,0
2035,2035,2035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,5,7,1,0,0,0,5,2,0,0,2,0,4,0,1,0,0
2036,2036,2036,12,4,0,0,5,3,0,1,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,1,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,3,3,1,3,0,0,0,0,1,0,2,0,2,0,4,1,0
2037,2037,2037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0
2038,2038,2038,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0
2039,2039,2039,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0
2040,2040,2040,36,14,4,2,4,4,2,0,1,1,2,2,0,1,0,331,0,0,0,0,0,0,0,0,1,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,10,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,117,2,11,124,0,2,0,3,6,2,1,0,3,1,10,1,4,9,0
2041,2041,2041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0
2042,2042,2042,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2043,2043,2043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2044,2044,2044,6,1,4,0,0,0,0,0,0,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2045,2045,2045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046,2046,2046,6,1,0,0,1,1,1,1,0,0,0,0,0,0,1,32,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
2047,2047,2047,34,18,1,1,2,1,2,5,0,0,3,2,0,0,1,382,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,2,0,3,0,0,0,0,0,3,0,0,0,0,2,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,151,2,11,156,0,1,3,0,4,0,0,1,0,2,13,1,4,6,0
2048,2048,2048,19,4,9,1,1,0,0,1,1,2,1,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0
2049,2049,2049,132,55,12,6,12,5,4,3,1,4,6,3,3,9,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,2,0,0,0,0,0,0
2050,2050,2050,19,8,1,1,1,0,0,0,1,0,0,1,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
2051,2051,2051,51,24,5,5,6,3,0,2,4,2,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2052,2052,2052,602,199,55,49,53,32,17,24,21,10,9,22,18,21,16,1344,0,0,0,0,0,0,0,0,1,0,0,22,0,44,0,0,0,0,0,0,0,0,0,0,8,5,1,0,2,0,0,0,0,0,6,0,0,0,0,1,0,0,4,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,1,601,36,0,19,262,52,1,0,3,63,6,1,3,10,0,140,18,11,18,0
2053,2053,2053,714,182,105,27,32,11,21,17,10,11,9,5,6,9,10,363,0,0,0,0,0,0,0,3,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,159,14,1,8,18,2,0,0,3,5,0,2,0,1,0,3,0,1,3,0
2054,2054,2054,8,4,0,4,0,0,0,0,4,0,0,0,0,0,0,484,0,0,0,0,0,0,0,1,0,0,0,0,0,68,0,0,0,0,0,0,0,2,0,0,4,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,20,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,248,39,0,4,41,2,2,0,4,5,1,1,0,4,0,8,2,4,15,0
2055,2055,2055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,1,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,2,0,0,0,0,1,3,2,1,0,0
2056,2056,2056,7,6,0,1,0,0,0,0,1,0,1,2,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2057,2057,2057,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,4,0,0,0,2,0,0,0,0,5,0
2058,2058,2058,23,8,1,0,3,3,3,0,0,2,0,0,0,0,1,152,0,0,0,0,0,0,1,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,16,0,0,0,0,1,0,0,0,1,0,2,1,2,17,0
2059,2059,2059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,1,0,0,0,2,1,0,0,0,6,0,102,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,23,0,6,9,0,2,0,3,1,1,0,0,2,0,2,2,2,18,0
2060,2060,2060,2,1,1,1,0,1,0,0,1,0,0,0,1,0,0,318,0,0,0,0,0,0,1,3,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,6,2,1,0,2,0,0,0,0,0,3,0,0,0,0,2,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,23,1,5,125,1,2,0,3,10,1,0,1,0,1,21,1,2,55,0
2061,2061,2061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2062,2062,2062,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,14,3,0,0,0,2,0,0,0,3,0,0,0,1,0,0
2063,2063,2063,130,33,14,15,11,9,5,3,2,1,1,4,3,0,1,58,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,2,2,1,0,0,1,1,0,0,0,3,0,1,1,1,10,0
2064,2064,2064,22,8,5,2,0,4,1,3,0,0,0,0,1,0,1,43,0,10,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,5,0,1,0,0,1,0,0,0,2,0,1,0,0,1,0
2065,2065,2065,229,86,12,20,22,2,4,0,4,1,5,13,2,12,7,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
2066,2066,2066,1410,96,68,17,27,9,20,25,7,8,2,3,3,5,21,427,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,215,40,0,20,71,0,0,0,4,5,2,4,0,1,1,29,2,1,2,0
2067,2067,2067,1529,579,173,137,107,104,48,82,56,45,36,52,37,59,36,2224,0,0,0,0,0,0,0,0,2,0,0,43,0,1,0,0,0,0,0,0,0,0,0,0,1,9,1,1,2,0,0,0,0,0,13,0,0,0,0,1,0,0,3,0,0,5,6,0,1,0,0,0,0,0,0,0,0,0,2,857,125,4,53,674,1,6,2,4,78,7,6,2,5,5,245,3,18,38,0
2068,2068,2068,24,9,5,1,3,4,0,1,0,1,0,1,0,0,0,159,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,93,0,0,12,0,1,0,0,2,0,3,0,1,0,4,1,2,9,0
2069,2069,2069,35,13,5,0,6,1,1,2,1,0,0,0,0,1,3,353,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,37,0,11,186,1,3,1,5,6,4,1,1,2,2,50,8,4,7,0
2070,2070,2070,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,2,0,0,5,0,2,0
2071,2071,2071,80,30,9,1,7,4,2,2,1,1,5,2,2,2,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,5,0,0,0,0,0,0,0,0,5,0,0,1,1,8,0
2072,2072,2072,95,32,21,4,8,4,6,7,2,1,3,1,10,1,9,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,1,0,0,0,0,0,1,0,3,0,1,0,0,5,0
2073,2073,2073,61,24,0,1,7,0,6,1,0,0,0,5,0,0,0,496,0,0,0,0,0,0,0,0,1,0,0,9,0,3,0,0,0,0,0,0,0,2,0,0,11,1,1,0,1,0,0,0,0,0,11,0,0,0,1,4,0,0,9,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,3,0,22,2,15,273,3,0,0,1,20,1,0,3,4,2,38,2,20,28,0
2074,2074,2074,19,5,1,1,0,1,1,0,1,0,0,0,0,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2075,2075,2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
2076,2076,2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0
2077,2077,2077,126,54,6,9,9,4,2,2,5,3,4,9,4,9,2,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,1,2,0,0,0,1,0,0,0,2,0,0,0,4,5,0
2078,2078,2078,16,7,0,0,3,0,1,1,0,0,0,2,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,3,2,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2079,2079,2079,10,5,0,1,1,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2080,2080,2080,73,42,6,1,0,1,1,6,0,3,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2081,2081,2081,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1,3,0,0
2082,2082,2082,3916,1821,363,562,324,288,194,137,154,94,123,90,57,111,85,501,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,3,0,0,0,0,0,9,0,0,0,0,1,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,28,0,21,332,2,3,1,5,19,0,5,1,0,1,18,3,19,7,0
2083,2083,2083,2231,864,204,178,174,132,65,79,69,43,53,97,47,85,52,1112,0,0,0,0,0,0,0,0,1,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,3,6,0,0,5,0,0,0,0,0,14,0,0,0,0,7,0,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,61,5,48,754,0,6,1,19,18,3,4,1,4,4,57,6,31,33,0
2084,2084,2084,17,6,6,0,3,5,1,2,0,1,0,0,0,0,1,50,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,16,1,0,0,0,0,0,0,0,1,0,0,0,1,3,0
2085,2085,2085,24,3,2,1,1,0,0,3,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,0,0,1,0,1,0,2,0,0,0,0,8,0
2086,2086,2086,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,2,5,0,1,0,1,3,0,1,0,3,0,2,2,1,0,0
2087,2087,2087,4,3,0,1,0,0,0,1,0,0,0,0,0,1,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,34,0,0,0,1,2,0,1,0,1,0,5,1,2,1,0
2088,2088,2088,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,3,0,0,0,1,1,0,0,1,0,0
2089,2089,2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,0,1,0,0,0,0,0,0,2,0,0,0,0,3,0
2090,2090,2090,11,5,3,2,0,2,0,1,2,1,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
2091,2091,2091,12,5,2,0,1,1,3,0,0,1,1,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,28,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,3,10,1,2,0,0,0,0,0,0,1,0,3,0,3,2,0
2092,2092,2092,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2093,2093,2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2094,2094,2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,8,2,0,0,0,1,0,0,0,1,0,1,0,2,0,0
